common_name,official,common,language_code
Andorra,Andorra,Andorra,hun
Andorra,Principato di Andorra,Andorra,ita
Andorra,アンドラ公国,アンドラ,jpn
Andorra,안도라 공국,안도라,kor
Andorra,Prinsdom Andorra,Andorra,nld
Andorra,شاهزاده‌نشین آندورا,آندورا,per
Andorra,Księstwo Andory,Andora,pol
Andorra,Principado de Andorra,Andorra,por
Andorra,Княжество Андорра,Андорра,rus
Andorra,Andorrské kniežatstvo,Andorra,slk
Andorra,Principado de Andorra,Andorra,spa
Andorra,Кнежевина Андора,Андора,srp
Andorra,Furstendömet Andorra,Andorra,swe
Andorra,Andorra Prensliği,Andorra,tur
Andorra,اماراتِ انڈورا,انڈورا,urd
Andorra,安道尔公国,安道尔,zho
Sri Lanka,جمهورية سريلانكا الديمقراطية الشعبية,سريلانكا,ara
Sri Lanka,Republik Demokratel ha Sokialour Sri Lanka,Sri Lanka,bre
Sri Lanka,Srílanská demokratická socialistická republika,Srí Lanka,ces
Sri Lanka,Democratic Socialist Republic of Sri Lanka,Sri Lanka,cym
Sri Lanka,Demokratische Sozialistische Republik Sri Lanka,Sri Lanka,deu
Sri Lanka,Sri Lanka Demokraatlik Sotsialistlik Vabariik,Sri Lanka,est
Sri Lanka,Sri Lankan demokraattinen sosialistinen tasavalta,Sri Lanka,fin
Sri Lanka,République démocratique socialiste du Sri Lanka,Sri Lanka,fra
Sri Lanka,Demokratska Socijalističke Republike Šri Lanke,Šri Lanka,hrv
Sri Lanka,Srí Lanka-i Demokratikus Szocialista Köztársaság,Srí Lanka,hun
Sri Lanka,Repubblica democratica socialista dello Sri Lanka,Sri Lanka,ita
Sri Lanka,スリランカ民主社会主義共和国,スリランカ,jpn
Sri Lanka,스리랑카 민주 사회주의 공화국,스리랑카,kor
Sri Lanka,Democratische Socialistische Republiek Sri Lanka,Sri Lanka,nld
Sri Lanka,جمهوری دموکراتیک سوسیالیستی سری‌لانکا,سری‌لانکا,per
Sri Lanka,Demokratyczno-Socjalistyczna Republika Sri Lanki,Sri Lanka,pol
Sri Lanka,República Democrática Socialista do Sri Lanka,Sri Lanka,por
Sri Lanka,Демократическая Социалистическая Республика Шри-Ланка,Шри-Ланка,rus
Sri Lanka,Srílanská demokratická socialistická republika,Srí Lanka,slk
Sri Lanka,República Democrática Socialista de Sri Lanka,Sri Lanka,spa
Sri Lanka,Демократска Социјалистичка Република Сри Ланка,Сри Ланка,srp
Sri Lanka,Demokratiska socialistiska republiken Sri Lanka,Sri Lanka,swe
Sri Lanka,Sri Lanka Demokratik Sosyalist Cumhuriyeti,Sri Lanka,tur
Sri Lanka,جمہوری و اشتراکی جمہوریہ سری لنکا,سری لنکا,urd
Sri Lanka,斯里兰卡民主社会主义共和国,斯里兰卡,zho
Rwanda,جمهورية رواندا,رواندا,ara
Rwanda,Republik Rwanda,Rwanda,bre
Rwanda,Rwandská republika,Rwanda,ces
Rwanda,Republic of Rwanda,Rwanda,cym
Rwanda,Republik Ruanda,Ruanda,deu
Rwanda,Rwanda Vabariik,Rwanda,est
Rwanda,Ruandan tasavalta,Ruanda,fin
Rwanda,République rwandaise,Rwanda,fra
Rwanda,Republika Ruandi,Ruanda,hrv
Rwanda,Ruandai Köztársaság,Ruanda,hun
Rwanda,Repubblica del Ruanda,Ruanda,ita
Rwanda,ルワンダ共和国,ルワンダ,jpn
Rwanda,르완다 공화국,르완다,kor
Rwanda,Republiek Rwanda,Rwanda,nld
Rwanda,جمهوری رواندا,رواندا,per
Rwanda,Republika Rwandy,Rwanda,pol
Rwanda,República do Ruanda,Ruanda,por
Rwanda,Республика Руанда,Руанда,rus
Rwanda,Rwandská republika,Rwanda,slk
Rwanda,República de Rwanda,Ruanda,spa
Rwanda,Република Руанда,Руанда,srp
Rwanda,Republiken Rwanda,Rwanda,swe
Rwanda,Ruanda Cumhuriyeti,Ruanda,tur
Rwanda,جمہوریہ روانڈا,روانڈا,urd
Rwanda,卢旺达共和国,卢旺达,zho
Armenia,جمهورية أرمينيا,أرمينيا,ara
Armenia,Republik Armenia,Armenia,bre
Armenia,Arménská republika,Arménie,ces
Armenia,Gweriniaeth Armenia,Armenia,cym
Armenia,Republik Armenien,Armenien,deu
Armenia,Armeenia Vabariik,Armeenia,est
Armenia,Armenian tasavalta,Armenia,fin
Armenia,République d'Arménie,Arménie,fra
Armenia,Republika Armenija,Armenija,hrv
Armenia,Örményország,Örményország,hun
Armenia,Repubblica di Armenia,Armenia,ita
Armenia,アルメニア共和国,アルメニア,jpn
Armenia,아르메니아 공화국,아르메니아,kor
Armenia,Republiek Armenië,Armenië,nld
Armenia,جمهوری ارمنستان,ارمنستان,per
Armenia,Republika Armenii,Armenia,pol
Armenia,República da Arménia,Arménia,por
Armenia,Республика Армения,Армения,rus
Armenia,Arménska republika,Arménsko,slk
Armenia,República de Armenia,Armenia,spa
Armenia,Република Јерменија,Јерменија,srp
Armenia,Republiken Armenien,Armenien,swe
Armenia,Ermenistan Cumhuriyeti,Ermenistan,tur
Armenia,جمہوریہ آرمینیا,آرمینیا,urd
Armenia,亚美尼亚共和国,亚美尼亚,zho
Chad,جمهورية تشاد,تشاد,ara
Chad,Republik Tchad,Tchad,bre
Chad,Čadská republika,Čad,ces
Chad,Gweriniaeth Tsiad,Tsiad,cym
Chad,Republik Tschad,Tschad,deu
Chad,Tšaadi Vabariik,Tšaad,est
Chad,Tšadin tasavalta,Tšad,fin
Chad,République du Tchad,Tchad,fra
Chad,Čadu,Čad,hrv
Chad,Csád Köztársaság,Csád,hun
Chad,Repubblica del Ciad,Ciad,ita
Chad,チャド共和国,チャド,jpn
Chad,차드 공화국,차드,kor
Chad,Republiek Tsjaad,Tsjaad,nld
Chad,جمهوری چاد,چاد,per
Chad,Republika Czadu,Czad,pol
Chad,República do Chade,Chade,por
Chad,Республика Чад,Чад,rus
Chad,Čadská republika,Čad,slk
Chad,República de Chad,Chad,spa
Chad,Република Чад,Чад,srp
Chad,Republiken Tchad,Tchad,swe
Chad,Çad Cumhuriyeti,Çad,tur
Chad,جمہوریہ چاڈ,چاڈ,urd
Chad,乍得共和国,乍得,zho
Benin,جمهورية بنين,بنين,ara
Benin,Republik Benin,Benin,bre
Benin,Beninská republika,Benin,ces
Benin,Gweriniaeth Benin,Benin,cym
Benin,Republik Benin,Benin,deu
Benin,Benini Vabariik,Benin,est
Benin,Beninin tasavalta,Benin,fin
Benin,République du Bénin,Bénin,fra
Benin,Republika Benin,Benin,hrv
Benin,Benini Köztársaság,Benin,hun
Benin,Repubblica del Benin,Benin,ita
Benin,ベナン共和国,ベナン,jpn
Benin,베냉 공화국,베냉,kor
Benin,Republiek Benin,Benin,nld
Benin,جمهوری بنین,بنین,per
Benin,Benin,Benin,pol
Benin,República do Benin,Benin,por
Benin,Республика Бенин,Бенин,rus
Benin,Beninská republika,Benin,slk
Benin,República de Benin,Benín,spa
Benin,Република Бенин,Бенин,srp
Benin,Republiken Benin,Benin,swe
Benin,Benin Cumhuriyeti,Benin,tur
Benin,جمہوریہ بینن,بینن,urd
Benin,贝宁共和国,贝宁,zho
Syria,الجمهورية العربية السورية,سوريا,ara
Syria,Republik Arab Siriat,Siria,bre
Syria,Syrská arabská republika,Sýrie,ces
Syria,Syrian Arab Republic,Syria,cym
Syria,Arabische Republik Syrien,Syrien,deu
Syria,Süüria Araabia Vabariik,Süüria,est
Syria,Syyrian arabitasavalta,Syyria,fin
Syria,République arabe syrienne,Syrie,fra
Syria,Sirijska Arapska Republika,Sirija,hrv
Syria,Szíriai Arab Köztársaság,Szíria,hun
Syria,Repubblica araba siriana,Siria,ita
Syria,シリアアラブ共和国,シリア・アラブ共和国,jpn
Syria,시리아 아랍 공화국,시리아,kor
Syria,Syrische Arabische Republiek,Syrië,nld
Syria,جمهوری عربی سوریه,سوریه,per
Syria,Syryjska Republika Arabska,Syria,pol
Syria,República Árabe Síria,Síria,por
Syria,Сирийская Арабская Республика,Сирия,rus
Syria,Sýrska arabská republika,Sýria,slk
Syria,República Árabe Siria,Siria,spa
Syria,Сиријска Арапска Република,Сирија,srp
Syria,Syriska arabiska republiken,Syrien,swe
Syria,Suriye Arap Cumhuriyeti,Suriye,tur
Syria,عرب جمہوریہ سوریہ,سوریہ,urd
Syria,叙利亚阿拉伯共和国,叙利亚,zho
Spain,مملكة إسبانيا,إسبانيا,ara
Spain,Rouantelezh Spagn,Spagn,bre
Spain,Španělské království,Španělsko,ces
Spain,Kingdom of Spain,Spain,cym
Spain,Königreich Spanien,Spanien,deu
Spain,Hispaania Kuningriik,Hispaania,est
Spain,Espanjan kuningaskunta,Espanja,fin
Spain,Royaume d'Espagne,Espagne,fra
Spain,Kraljevina Španjolska,Španjolska,hrv
Spain,Spanyol Királyság,Spanyolország,hun
Spain,Regno di Spagna,Spagna,ita
Spain,スペイン王国,スペイン,jpn
Spain,에스파냐 왕국,스페인,kor
Spain,Koninkrijk Spanje,Spanje,nld
Spain,پادشاهی اسپانیا,اسپانیا,per
Spain,Królestwo Hiszpanii ,Hiszpania,pol
Spain,Reino de Espanha,Espanha,por
Spain,Королевство Испания,Испания,rus
Spain,Španielske kráľovstvo,Španielsko,slk
Spain,Reino de España,España,spa
Spain,Краљевина Шпанија,Шпанија,srp
Spain,Konungariket Spanien,Spanien,swe
Spain,İspanya Krallığı,İspanya,tur
Spain,مملکتِ ہسپانیہ,ہسپانیہ,urd
Spain,西班牙王国,西班牙,zho
Thailand,مملكة تايلند,تايلند,ara
Thailand,Rouantelezh Thailand,Thailand,bre
Thailand,Thajské království,Thajsko,ces
Thailand,Kingdom of Thailand,Thailand,cym
Thailand,Königreich Thailand,Thailand,deu
Thailand,Tai Kuningriik,Tai,est
Thailand,Thaimaan kuningaskunta,Thaimaa,fin
Thailand,Royaume de Thaïlande,Thaïlande,fra
Thailand,Kraljevina Tajland,Tajland,hrv
Thailand,Thaiföldi Királyság,Thaiföld,hun
Thailand,Regno di Thailandia,Tailandia,ita
Thailand,タイ王国,タイ,jpn
Thailand,타이 왕국,태국,kor
Thailand,Koninkrijk Thailand,Thailand,nld
Thailand,پادشاهی تایلند,تایلند,per
Thailand,Królestwo Tajlandii,Tajlandia,pol
Thailand,Reino da Tailândia,Tailândia,por
Thailand,Королевство Таиланд,Таиланд,rus
Thailand,Thajské kráľovstvo,Thajsko,slk
Thailand,Reino de Tailandia,Tailandia,spa
Thailand,Краљевина Тајланд,Тајланд,srp
Thailand,Konungariket Thailand,Thailand,swe
Thailand,Tayland Krallığı,Tayland,tur
Thailand,مملکتِ تھائی لینڈ,تھائی لینڈ,urd
Thailand,泰王国,泰国,zho
Svalbard and Jan Mayen,سفالبارد ويان ماين,سفالبارد ويان ماين,ara
Svalbard and Jan Mayen,Svalbard ha Jan Mayen,Svalbard ha Jan Mayen,bre
Svalbard and Jan Mayen,Špicberky a Jan Mayen,Špicberky a Jan Mayen,ces
Svalbard and Jan Mayen,Svalbard og Jan Mayen,Svalbard and Jan Mayen,cym
Svalbard and Jan Mayen,Spitzbergen und Jan Mayen,Spitzbergen und Jan Mayen,deu
Svalbard and Jan Mayen,Svalbard,Svalbard,est
Svalbard and Jan Mayen,Huippuvuoret,Huippuvuoret,fin
Svalbard and Jan Mayen,Jan Mayen Svalbard,Svalbard et Jan Mayen,fra
Svalbard and Jan Mayen,Svalbard og Jan Mayen,Svalbard i Jan Mayen,hrv
Svalbard and Jan Mayen,Svalbard és Jan Mayen,Svalbard és Jan Mayen,hun
Svalbard and Jan Mayen,Svalbard og Jan Mayen,Svalbard e Jan Mayen,ita
Svalbard and Jan Mayen,スバールバル諸島OGヤンマイエン,スヴァールバル諸島およびヤンマイエン島,jpn
Svalbard and Jan Mayen,스발바르 얀마옌 제도,스발바르 얀마옌 제도,kor
Svalbard and Jan Mayen,Svalbard og Jan Mayen,Svalbard en Jan Mayen,nld
Svalbard and Jan Mayen,سوالبارد و یان ماین,سوالبارد و یان ماین,per
Svalbard and Jan Mayen,Svalbard i Jan Mayen,Svalbard i Jan Mayen,pol
Svalbard and Jan Mayen,Svalbard og Jan Mayen,Ilhas Svalbard e Jan Mayen,por
Svalbard and Jan Mayen,Свальбарда ог Ян-Майен,Шпицберген и Ян-Майен,rus
Svalbard and Jan Mayen,Svalbard a Jan Mayen,Svalbard a Jan Mayen,slk
